Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,61,12,T:System.Drawing.Font,,,,,"this.saveChanges.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,61,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.saveChanges.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,61,12,T:System.Windows.Forms.Button,,,,,"this.saveChanges.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,61,12,T:System.Drawing.Font,,,,,"this.saveChanges.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,61,12,P:System.Windows.Forms.Control.Font,,,,,"this.saveChanges.Font = new System.Drawing.Font(""Poppins"", 7.8F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,60,12,T:System.Windows.Forms.FlatStyle,,,,,this.saveChanges.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,60,12,T:System.Windows.Forms.FlatStyle,,,,,this.saveChanges.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,60,12,F:System.Windows.Forms.FlatStyle.Flat,,,,,this.saveChanges.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,60,12,T:System.Windows.Forms.Button,,,,,this.saveChanges.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,60,12,T:System.Windows.Forms.FlatStyle,,,,,this.saveChanges.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,60,12,P:System.Windows.Forms.ButtonBase.FlatStyle,,,,,this.saveChanges.FlatStyle = System.Windows.Forms.FlatStyle.Flat;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,59,12,T:System.Windows.Forms.Button,,,,,this.saveChanges.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,59,12,T:System.Windows.Forms.FlatButtonAppearance,,,,,this.saveChanges.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,59,12,P:System.Windows.Forms.ButtonBase.FlatAppearance,,,,,this.saveChanges.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,59,12,P:System.Windows.Forms.FlatButtonAppearance.BorderSize,,,,,this.saveChanges.FlatAppearance.BorderSize = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,58,12,T:System.Windows.Forms.Cursors,,,,,this.saveChanges.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,58,12,T:System.Windows.Forms.Cursor,,,,,this.saveChanges.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,58,12,P:System.Windows.Forms.Cursors.Hand,,,,,this.saveChanges.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,58,12,T:System.Windows.Forms.Button,,,,,this.saveChanges.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,58,12,T:System.Windows.Forms.Cursor,,,,,this.saveChanges.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,58,12,P:System.Windows.Forms.Control.Cursor,,,,,this.saveChanges.Cursor = System.Windows.Forms.Cursors.Hand;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,57,12,T:System.Windows.Forms.Button,,,,,"this.saveChanges.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(214)))), ((int)(((byte)(214)))), ((int)(((byte)(177)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,57,12,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"this.saveChanges.BackColor = System.Drawing.Color.FromArgb(((int)(((byte)(214)))), ((int)(((byte)(214)))), ((int)(((byte)(177)))));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,53,12,T:System.Windows.Forms.ComboBox,,,,,this.ModelCombo.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,53,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.ModelCombo.TabIndex = 23;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,52,12,T:System.Windows.Forms.ComboBox,,,,,"this.ModelCombo.Size = new System.Drawing.Size(404, 44);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,52,12,P:System.Windows.Forms.Control.Size,,,,,"this.ModelCombo.Size = new System.Drawing.Size(404, 44);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,51,12,T:System.Windows.Forms.ComboBox,,,,,"this.ModelCombo.Name = ""ModelCombo"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,51,12,P:System.Windows.Forms.Control.Name,,,,,"this.ModelCombo.Name = ""ModelCombo"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,50,12,T:System.Windows.Forms.ComboBox,,,,,"this.ModelCombo.Location = new System.Drawing.Point(181, 170);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,50,12,P:System.Windows.Forms.Control.Location,,,,,"this.ModelCombo.Location = new System.Drawing.Point(181, 170);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,T:System.Drawing.GraphicsUnit,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,T:System.Drawing.GraphicsUnit,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,T:System.Drawing.FontStyle,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,T:System.Drawing.FontStyle,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,F:System.Drawing.FontStyle.Bold,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,T:System.Drawing.Font,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,T:System.Windows.Forms.ComboBox,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,T:System.Drawing.Font,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,49,12,P:System.Windows.Forms.Control.Font,,,,,"this.ModelCombo.Font = new System.Drawing.Font(""Poppins Medium"", 12F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,48,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.ModelCombo.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,48,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.ModelCombo.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,48,12,F:System.Windows.Forms.ComboBoxStyle.DropDownList,,,,,this.ModelCombo.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,48,12,T:System.Windows.Forms.ComboBox,,,,,this.ModelCombo.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,48,12,T:System.Windows.Forms.ComboBoxStyle,,,,,this.ModelCombo.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,48,12,P:System.Windows.Forms.ComboBox.DropDownStyle,,,,,this.ModelCombo.DropDownStyle = System.Windows.Forms.ComboBoxStyle.DropDownList;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,44,12,T:System.Windows.Forms.Label,,,,,"this.ChooseLabel.Text = ""Choose security model"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,44,12,P:System.Windows.Forms.Label.Text,,,,,"this.ChooseLabel.Text = ""Choose security model"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,43,12,T:System.Windows.Forms.Label,,,,,this.ChooseLabel.TabIndex = 22;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,43,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.ChooseLabel.TabIndex = 22;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,42,12,T:System.Windows.Forms.Label,,,,,"this.ChooseLabel.Size = new System.Drawing.Size(412, 58);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,42,12,P:System.Windows.Forms.Control.Size,,,,,"this.ChooseLabel.Size = new System.Drawing.Size(412, 58);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,41,12,T:System.Windows.Forms.Label,,,,,"this.ChooseLabel.Name = ""ChooseLabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,41,12,P:System.Windows.Forms.Control.Name,,,,,"this.ChooseLabel.Name = ""ChooseLabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,40,12,T:System.Windows.Forms.Label,,,,,"this.ChooseLabel.Location = new System.Drawing.Point(184, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,40,12,P:System.Windows.Forms.Control.Location,,,,,"this.ChooseLabel.Location = new System.Drawing.Point(184, 23);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,39,12,T:System.Drawing.GraphicsUnit,,,,,"this.ChooseLabel.Font = new System.Drawing.Font(""Poppins"", 19.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,39,12,T:System.Drawing.GraphicsUnit,,,,,"this.ChooseLabel.Font = new System.Drawing.Font(""Poppins"", 19.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,39,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.ChooseLabel.Font = new System.Drawing.Font(""Poppins"", 19.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,39,12,T:System.Drawing.FontStyle,,,,,"this.ChooseLabel.Font = new System.Drawing.Font(""Poppins"", 19.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,39,12,T:System.Drawing.FontStyle,,,,,"this.ChooseLabel.Font = new System.Drawing.Font(""Poppins"", 19.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,39,12,F:System.Drawing.FontStyle.Bold,,,,,"this.ChooseLabel.Font = new System.Drawing.Font(""Poppins"", 19.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,39,12,T:System.Drawing.Font,,,,,"this.ChooseLabel.Font = new System.Drawing.Font(""Poppins"", 19.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LabApp\LabApp.csproj,File,LabApp\Forms\ChooseModel.Designer.cs,39,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.ChooseLabel.Font = new System.Drawing.Font(""Poppins"", 19.8F, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
